BloodID,BirdID,BloodSource,CatchID,BloodTubeNumber,DoNotEditMe,MergeStatus
2214,51,A,2412,164,-863396865,
2215,176,A,2223,165,393342719,
2216,850,A,1128,166,-205195777,
2217,681,A,1346,167,1470619903,
2218,851,A,1126,168,-1318379521,
2219,331,A,1932,169,-1008901377,
2220,606,A,1477,17,491952639,
2221,852,A,1125,170,-1903233793,
2222,509,A,1626,171,839246847,
2223,467,A,1718,172,303896319,
2224,663,A,1377,173,40074751,
2225,853,A,1124,174,-1343469313,
2226,633,A,1418,175,-1673664513,
2227,854,A,1123,176,-1467675905,
2228,855,A,1122,177,-286209,
2229,298,A,2000,178,-1263280897,
2230,856,A,1121,179,-717804545,
2231,921,A,1016,18,1739144959,
2232,642,A,1405,180,-1000405505,
2233,857,A,1120,181,-1575374593,
2234,858,A,1119,182,-1655328769,
2235,859,A,1116,183,-1638026497,
2236,860,A,1115,184,-1290688001,
2237,861,A,1114,185,1569834239,
2238,862,A,1113,186,339571711,
2239,525,A,1592,187,2109105919,
2240,863,A,1112,188,-1999139329,
2241,864,A,1111,189,-1060103937,
2242,465,A,1725,19,2094168063,
2243,865,A,1110,190,-855155969,
2244,628,A,1430,191,1068806655,
2245,866,A,1108,192,-305615617,
2246,867,A,1107,193,1094237183,
2247,868,A,1101,194,-572223745,
2248,869,A,1096,195,854398463,
2249,870,A,1092,196,-491814657,
2250,869,A,1099,197,919879679,
2251,521,A,1603,198,-1071512833,
2252,871,A,1091,199,-2096842241,
2253,912,A,1029,2,1308136703,
2254,523,A,1597,20,575210495,
2255,870,A,1094,200,-1244416257,
2256,872,A,1090,201,-1178624513,
2257,873,A,1089,202,-1571297025,
2258,874,A,1088,203,2071660543,
2259,875,A,1087,204,-414340353,
2260,876,A,1086,205,-1373519361,
2261,877,A,1085,206,1791065343,
2262,878,A,1084,207,1905150975,
2263,879,A,1083,208,1461968639,
2264,880,A,1082,209,-1469110785,
2265,474,A,1708,21,-563523329,
2266,4256,N,8623,210,786878463,
2267,459,A,1732,211,371872511,
2268,631,A,1424,212,-970208769,
2269,881,A,1081,213,-1262263041,
2270,884,A,1077,214,1562940415,
2271,885,A,1076,215,-1217067265,
2272,886,A,1073,216,-1642353153,
2273,887,A,1072,217,964933887,
2274,888,A,1071,218,-382232577,
2275,889,A,1070,219,72874751,
2276,494,A,1662,22,608358911,
2277,890,A,1068,220,-1600238337,
2278,892,A,1066,221,121101311,
2279,891,A,1067,222,-261673217,
2280,922,A,1011,23,-840616449,
2281,923,A,1010,24,-1706614529,
2282,42,A,2426,25,1988976639,
2283,594,A,1501,26,-847863041,
2284,501,A,1640,27,-175711745,
2285,495,A,1659,28,653407487,
2286,924,A,1009,29,98313215,
2287,443,A,1759,3,-1080404225,
2288,925,A,1007,30,2129378815,
2289,220,A,2143,31,-1420588801,
2290,926,A,1005,32,1460152319,
2291,497,A,1654,33,1898334975,
2292,927,A,1004,34,-1156062721,
2293,928,A,1002,35,1147084031,
2294,929,A,1000,36,-483038209,
2295,609,A,1468,37,112099071,
2296,930,A,999,38,-1940961793,
2297,932,A,997,39,1531506943,
2298,913,A,1027,4,1053290495,
2299,4255,N,,40,1392964351,
2300,677,A,1354,41,-904533505,
2301,937,A,990,42,2038760703,
2302,938,A,989,43,-1654410241,
2303,530,A,1584,44,1262724863,
2304,774,A,1233,45,-449851905,
2305,775,A,1232,46,1556568319,
2306,776,A,1229,47,-1779648513,
2307,25,A,2453,48,-1162306817,
2308,939,A,987,49,-878644737,
2309,562,A,1544,5,1258548479,
2310,940,A,986,50,646380543,
2311,941,A,985,51,922341119,
2312,931,A,998,52,212686335,
2313,676,A,1358,53,-1502691073,
2314,942,A,983,54,-124354561,
2315,943,A,981,55,1406878463,
2316,944,A,980,56,1020852735,
2317,945,A,979,57,-1048849153,
2318,946,A,978,58,-457227265,
2319,603,A,1484,59,393279231,
2320,512,A,1618,6,-1712857601,
2321,948,A,976,60,-220256001,
2322,947,A,977,61,-1226487809,
2323,885,A,1075,62,-1374754049,
2324,948,A,975,63,-287440385,
2325,949,A,973,64,-376652545,
2326,914,A,1026,7,841780223,
2327,499,A,1649,8,1581850367,
2328,458,A,1735,9,-1207998977,
2329,217,A,2150,1,1085837567,
2330,1016,A,865,10,1425608703,
2331,1017,A,864,11,-1124887809,
2332,1018,A,862,12,-2033186305,
2333,1019,A,859,13,1406575871,
2334,1020,A,858,14,-588327937,
2335,1021,A,855,15,555894527,
2336,1022,A,853,16,-1508643329,
2337,1023,A,852,17,1385887999,
2338,890,A,1069,18,183621631,
2339,889,A,3826,19,1479097087,
2340,1015,A,866,2,-36761089,
2341,1024,A,851,20,-1795584769,
2342,1025,A,850,21,-1490674689,
2343,1026,A,849,22,-1717801217,
2344,608,A,1470,23,927299071,
2345,510,A,1624,24,791044351,
2346,850,A,1127,25,1156554751,
2347,1027,A,848,26,-1152392449,
2348,1028,A,847,27,553327103,
2349,1029,A,843,28,-980060929,
2350,1030,A,842,29,-957193217,
2351,869,A,1097,3,-1520986369,
2352,1031,A,840,30,1387527679,
2353,1032,A,837,31,-1594177281,
2354,1038,A,822,32,588408831,
2355,1034,A,830,33,101157631,
2356,1033,A,831,34,292823551,
2357,1034,A,829,35,38427903,
2358,436,A,1778,36,1718856703,
2359,1035,A,828,37,1173602047,
2360,792,A,1211,38,1937737215,
2361,628,A,1431,39,-1229442817,
2362,950,A,971,4,-109432833,
2363,1036,A,826,40,-1141886209,
2364,949,A,974,41,-1000723969,
2365,1039,A,821,42,-340245249,
2366,1037,A,823,43,600437759,
2367,629,A,1426,44,554755839,
2368,1040,A,820,45,684199423,
2369,1041,A,818,46,1123981567,
2370,1042,A,815,47,-800655361,
2371,1043,A,812,48,1151982335,
2372,1044,A,810,49,-2100481537,
2373,951,A,969,5,645868799,
2374,1053,A,791,50,-1860879361,
2375,1054,A,788,51,5181183,
2376,1055,A,786,53,-1783785985,
2377,869,A,1098,54,1550713087,
2378,4257,E,,55,-476528641,
2379,1056,A,785,56,1809089279,
2380,1057,A,784,57,1777154559,
2381,1058,A,783,58,-616622849,
2382,1059,A,781,59,-1267366913,
2383,522,A,1599,6,1364080383,
2384,1060,A,779,60,-246407681,
2385,1061,A,778,61,-576296705,
2386,1062,A,774,62,596609023,
2387,1063,A,772,63,-519034113,
2388,1045,A,807,64,-354795009,
2389,1046,A,804,65,915930367,
2390,1047,A,802,66,-2012558337,
2391,1048,A,800,67,-1515299073,
2392,1049,A,799,68,114271743,
2393,4260,E,,69,-448278273,
2394,1862,A,158,7,-1270132737,
2395,1050,A,796,70,-1208167681,
2396,1051,A,793,71,1253329407,
2397,1052,A,792,72,-383130369,
2398,4261,E,,73,2046104575,
2399,4258,E,,74,856655615,
2400,4259,E,,75,-1253298689,
2401,29,A,2448,8,1441937663,
2402,297,A,2003,9,1844189183,
2403,922,A,1013,1,-398820609,
2404,1162,A,693,10,580604415,
2405,1201,A,639,100,-1483420417,
2406,1219,A,613,101,-330015745,
2407,458,A,1736,102,1393667839,
2408,1042,A,814,103,1877325311,
2409,499,A,1650,104,1447403775,
2410,1202,A,638,105,1553063935,
2411,606,A,1475,106,-848747777,
2412,221,A,2135,107,-542156289,
2413,1203,A,636,108,-1434929921,
2414,65,A,2386,109,-1253530625,
2415,1163,A,692,11,55891711,
2416,1224,A,606,110,-1111736833,
2417,608,A,1471,111,-790492929,
2418,850,A,1129,112,1079814143,
2419,1130,A,739,113,-1490498817,
2420,477,A,1702,114,1125147135,
2421,510,A,1622,115,779459839,
2422,163,A,2245,116,-1628312577,
2423,455,A,1740,117,1702428415,
2424,1212,A,625,118,-1175468545,
2425,1215,A,617,119,-194547457,
2426,609,A,1466,12,225210367,
2427,1207,N,8536,120,421098239,
2428,1213,A,622,121,-505517569,
2429,1228,A,599,122,-198474497,
2430,1208,A,631,123,-412077057,
2431,3834,E,,124,1058940671,
2432,1209,A,629,125,-1818210817,
2433,1210,A,628,126,-1284122369,
2434,1225,A,605,127,1809922047,
2435,3742,N,,128,-1428481281,
2436,1040,A,819,129,-1522961921,
2437,494,A,1660,13,-1069912833,
2438,1214,A,620,130,-1058833409,
2439,1232,A,591,131,2045005567,
2440,1233,A,590,132,233690623,
2441,1215,A,619,133,1152205055,
2442,628,A,1433,134,937099263,
2443,1061,A,776,135,1208861439,
2444,1234,A,588,136,1245805055,
2445,3754,N,,137,-616409857,
2446,3829,N,,138,-781466625,
2447,3785,N,,139,-1553238273,
2448,1164,A,691,14,-500225,
2449,1037,A,824,140,-1565677313,
2450,1235,A,587,141,24758271,
2451,3810,E,,142,-1068406017,
2452,1236,A,586,143,-501841409,
2453,3741,E,8624,144,-1847378689,
2454,559,A,1549,145,-1289155585,
2455,1043,A,811,146,1834196735,
2456,1207,A,632,147,-723524097,
2457,1237,A,585,148,202838271,
2458,3793,N,,149,-1931636737,
2459,1042,A,816,15,1195774719,
2460,1239,A,583,150,1373145599,
2461,1238,A,584,151,-1262672641,
2462,1228,A,600,152,1950045183,
2463,1213,A,621,153,758957823,
2464,3755,N,,154,197422591,
2465,1861,A,161,155,-2088142593,
2466,1216,A,616,156,1378244607,
2467,1226,A,604,157,-192169217,
2468,3831,N,,158,-760770049,
2469,1241,A,581,159,409996543,
2470,912,A,1031,16,381852671,
2471,3758,N,,160,1556541183,
2472,3761,E,,161,-1211763201,
2473,1220,A,612,162,1336205567,
2474,3794,N,8604,163,-42721281,
2475,1242,A,579,164,1136812799,
2476,1240,A,582,165,1906547199,
2477,1231,A,594,166,362542335,
2478,1241,A,580,167,283042815,
2479,3766,E,8606,168,429004543,
2480,3745,N,,169,294399,
2481,1156,A,704,17,2064206079,
2482,942,A,982,170,-286857217,
2483,1032,A,836,171,-1802892545,
2484,1030,A,841,172,-1880317441,
2485,1221,A,609,173,148954367,
2486,1243,A,578,174,-860869633,
2487,1231,A,592,175,-1522647297,
2488,1230,A,596,176,-1616902657,
2489,1230,A,595,177,1414967551,
2490,1157,A,703,18,-1164005377,
2491,449,A,1752,19,-1434275073,
2492,1151,A,714,2,1654827519,
2493,932,A,995,20,-757152513,
2494,1227,A,603,200,676754431,
2495,1229,A,597,201,-445946113,
2496,501,A,1642,202,1706593791,
2497,927,A,1003,203,-299034369,
2498,1244,A,577,204,-1464109057,
2499,1222,A,608,205,759978751,
2500,1223,A,607,206,1927655935,
2501,216,A,2152,21,1479912703,
2502,1262,A,559,217,-168707073,
2503,1165,A,689,22,-474378497,
2504,1166,A,688,23,-1251076609,
2505,1167,A,687,24,-1624473345,
2506,1153,A,709,25,895303679,
2507,467,A,1719,26,679936767,
2508,1154,A,707,27,500546047,
2509,1155,A,706,28,25531647,
2510,1175,A,674,29,2074215423,
2511,1033,A,833,3,1304999679,
2512,1176,A,673,30,98606591,
2513,530,A,1583,31,-2114656001,
2514,637,A,1412,32,-1868298241,
2515,1158,A,701,33,-1949127937,
2516,1159,A,699,34,345162239,
2517,1019,A,861,35,997096703,
2518,1172,A,679,36,-209236993,
2519,1171,A,680,37,-180822273,
2520,1180,A,667,38,1647322623,
2521,550,A,1561,39,-182038273,
2522,500,A,1643,4,514838527,
2523,1160,A,697,40,-1429253377,
2524,1047,A,801,41,-599995905,
2525,297,A,2002,42,-158309121,
2526,329,A,1935,43,197235711,
2527,1179,A,668,44,1336542975,
2528,1045,A,805,45,-377704961,
2529,1168,A,685,46,459323647,
2530,1051,A,794,47,-140470273,
2531,677,A,1352,48,-1122174209,
2532,1049,A,798,49,1307824639,
2533,172,A,2228,5,663440639,
2534,1173,A,677,50,1718672383,
2535,1174,A,675,51,-155439361,
2536,1187,A,656,52,1323709951,
2537,596,A,1498,53,1531191551,
2538,497,A,1656,54,1737908223,
2539,1169,A,684,55,1583063807,
2540,941,A,984,56,383244799,
2541,915,A,1024,57,1191130367,
2542,1170,A,683,58,431301631,
2543,208,A,2164,59,672093951,
2544,1161,A,695,6,1502395903,
2545,1181,A,666,60,-546273025,
2546,1182,A,665,61,1857103871,
2547,1017,A,863,62,237718271,
2548,1177,A,670,63,940106239,
2549,1193,A,648,64,-779346689,
2550,1190,A,651,65,799960063,
2551,1191,A,650,66,1162051327,
2552,1192,A,649,67,1687176703,
2553,1183,A,664,68,377876735,
2554,1189,A,652,69,1091629055,
2555,199,A,2179,7,-1339297025,
2556,1198,A,642,70,-2035881473,
2557,1199,A,641,71,-942537473,
2558,1186,A,658,72,645706751,
2559,921,A,1015,73,1408804607,
2560,1188,A,653,74,-552546817,
2561,1178,A,669,75,858020095,
2562,1205,A,634,76,-959072257,
2563,1204,A,635,77,201169663,
2564,1200,A,640,78,735179263,
2565,441,A,1768,79,779152639,
2566,1152,A,710,8,1883241471,
2567,1036,A,827,80,2110705407,
2568,1184,A,663,81,-869378561,
2569,1185,A,662,82,-1410612993,
2570,605,A,1479,83,471826431,
2571,1194,A,647,84,1296057087,
2572,1209,A,630,85,615119359,
2573,1210,A,627,86,-1912023809,
2574,178,A,2216,87,-216513537,
2575,1195,A,645,88,-1872365825,
2576,951,A,970,89,1124654591,
2577,911,A,1035,9,-1149490945,
2578,1196,A,644,90,286148607,
2579,1041,A,817,91,-2087458049,
2580,1197,A,643,92,-1035009537,
2581,1211,A,626,93,1933163775,
2582,828,A,1162,94,-1994028033,
2583,51,A,2408,95,2103320319,
2584,525,A,1594,96,-289380865,
2585,776,A,1230,97,-529166081,
2586,1217,A,615,98,-1446899713,
2587,1218,A,614,99,580424447,
2588,1245,A,576,207,702614015,
2589,1246,A,575,208,-291265281,
2590,1229,A,598,209,-2138582017,
2591,1221,A,610,210,-631814401,
2592,1273,A,546,211,-1904939521,
2593,1247,A,574,212,1568143615,
2594,1020,A,856,213,-1638213633,
2595,837,A,1150,214,-2115093761,
2596,1248,A,573,215,-729804289,
2597,884,A,1078,216,350653695,
2598,1274,A,544,218,459217919,
2599,1275,A,543,219,1626435327,
2600,1031,A,839,220,1967551999,
2601,1267,A,553,221,-1188863745,
2602,1268,A,552,222,-621240321,
2603,1269,A,550,223,1563747071,
2604,1270,A,549,224,256645631,
2605,1271,A,548,225,2124575999,
2606,1272,A,547,226,264987647,
2607,1285,A,527,227,1858901759,
2608,1276,A,542,228,173342207,
2609,1277,A,541,229,1041746175,
2610,1051,A,795,230,-4495361,
2611,949,A,972,231,1410108159,
2612,1268,A,551,232,2070225407,
2613,1288,A,521,233,-931701505,
2614,1177,A,671,234,132951039,
2615,1293,A,514,235,-2054635777,
2616,1286,A,525,236,1220576767,
2617,1287,A,523,237,2062889215,
2618,509,A,1627,238,-524079105,
2619,1288,A,522,239,1779774207,
2620,1290,A,519,240,-1913968129,
2621,1170,A,682,241,319112447,
2622,917,A,1020,242,568521727,
2623,64,A,2390,243,-892999937,
2624,528,A,1588,244,1068043775,
2625,1291,A,518,245,-1034184449,
2626,1045,A,808,246,103806975,
2627,1278,A,539,247,-2031166721,
2628,868,A,1100,248,268317183,
2629,641,A,1422,249,-2098451201,
2630,1292,A,516,250,1875786751,
2631,1293,A,515,251,-2010902785,
2632,1294,A,513,252,-1842440705,
2633,1295,A,511,253,-1427439361,
2634,3863,N,8609,254,740409343,
2635,1296,A,510,255,-164003073,
2636,1297,A,508,256,-1631700481,
2637,522,A,1600,257,-1060367105,
2638,1298,A,507,258,2010022911,
2639,554,A,1556,259,-1421658369,
2640,498,A,1653,260,-143581697,
2641,1299,A,506,261,-1891407617,
2642,1300,A,505,262,-1028093953,
2643,1301,A,504,263,-409654529,
2644,1302,A,503,264,726352383,
2645,1028,A,845,265,2034564351,
2646,1303,A,502,266,-1274819585,
2647,1304,A,500,267,1170431743,
2648,1305,A,498,268,-1164925441,
2649,467,A,1720,269,235196671,
2650,1306,A,497,270,1846824959,
2651,1279,A,537,271,-291384577,
2652,220,A,2140,272,2059749887,
2653,1029,A,844,273,-587799297,
2654,1345,A,457,301,311301119,
2655,1227,A,601,302,222594815,
2656,1346,A,456,303,984428031,
2657,1159,A,698,304,-1982908161,
2658,1158,A,700,305,-2041243649,
2659,44,A,2422,306,-2097186049,
2660,1347,A,455,307,-1504947713,
2661,859,A,1118,308,545377535,
2662,1368,A,426,309,1972198399,
2663,1369,A,425,310,-614027521,
2664,1370,A,424,311,1793504767,
2665,607,A,1473,312,-1455251201,
2666,557,A,1551,313,-1751457793,
2667,1203,A,637,314,-2142362881,
2668,1348,A,454,315,-1694475777,
2669,1349,A,453,316,-58346241,
2670,1234,A,589,317,857842687,
2671,507,A,1631,318,768202495,
2672,1213,A,623,319,1381842431,
2673,604,A,1482,320,-687929089,
2674,1371,A,422,321,-502945793,
2675,1380,A,412,322,-1506948353,
2676,849,A,1132,323,-1711185409,
2677,847,A,1137,324,765631743,
2678,1028,A,846,325,-1788154881,
2679,1381,A,411,326,-1509032193,
2680,639,A,1408,327,-1942960641,
2681,563,A,1541,328,-1046187777,
2682,847,A,1136,329,-642420737,
2683,1382,A,410,330,406745855,
2684,1153,A,708,331,-1200657921,
2685,1355,A,446,332,-193428225,
2686,865,A,1109,333,1518941183,
2687,1356,A,445,334,-1982650625,
2688,1130,A,740,335,-947827201,
2689,1357,A,444,336,-606938881,
2690,1358,A,443,337,-1496696833,
2691,915,A,1025,338,-568321281,
2692,1383,A,409,339,1600811519,
2693,511,A,1620,340,-1784189697,
2694,1384,A,408,341,882670591,
2695,1274,A,545,342,1119440639,
2696,1387,A,405,343,1198446079,
2697,1390,A,398,344,-601210625,
2698,1389,A,401,345,-1520173057,
2699,1388,A,402,346,1668465407,
2700,1385,A,407,347,-871204353,
2701,1359,A,442,348,-640723713,
2702,1386,A,406,349,1237631999,
2703,868,A,1102,350,-564103425,
2704,1231,A,593,351,1662606847,
2705,1152,A,711,352,1028303103,
2706,3871,E,8610,353,-442316801,
2707,3849,E,,354,-136942849,
2708,1389,A,400,355,-1886944769,
2709,1390,A,397,356,-1919927041,
2710,1363,A,435,357,-1272837121,
2711,3931,N,,358,-1905746177,
2712,1387,A,403,359,94430719,
2713,1361,A,439,360,-1110175489,
2714,1365,A,432,361,-1415147521,
2715,911,A,1033,362,1324028671,
2716,1392,A,395,363,250186239,
2717,1391,A,396,364,25830655,
2718,504,A,1634,365,30692351,
2719,1393,A,394,366,678545151,
2720,1394,A,393,367,774204927,
2721,1396,A,389,368,-530155265,
2722,1367,A,427,369,-275818497,
2723,3840,N,,370,5290751,
2724,1360,A,441,371,56136191,
2725,1395,A,391,372,-1973613313,
2726,602,A,1486,373,-1258578945,
2727,3944,E,,374,-1508118785,
2728,1409,A,373,375,1875310079,
2729,1408,A,375,376,1805771007,
2730,1362,A,438,377,-579002369,
2731,1363,A,436,378,128410367,
2732,1366,A,431,379,-101410305,
2733,3907,N,8611,380,11072767,
2734,3844,E,8612,381,-1011358721,
2735,1396,A,390,382,-1526262017,
2736,1397,A,388,383,1906671103,
2737,1398,A,387,384,-366589697,
2738,1399,A,386,385,1435494399,
2739,1397,N,,386,1150225151,
2740,1365,A,433,387,-740449793,
2741,1361,A,440,388,1091427583,
2742,1366,A,429,389,405351423,
2743,1364,A,434,390,-422363393,
2744,638,A,1417,391,1860240895,
2745,1401,A,384,392,714322175,
2746,1400,A,385,393,1810345983,
2747,1185,A,660,394,-89672961,
2748,1367,A,428,395,1177790975,
2749,3946,N,8613,396,-1406417665,
2750,3946,N,8613,397,275739647,
2751,1408,A,374,398,-786405633,
2752,1409,A,372,399,-1231450625,
2753,220,A,2141,400,-1081468673,
2754,924,A,1008,401,-391874561,
2755,502,A,1639,402,1368480511,
2756,1410,A,371,403,1511436799,
2757,1413,A,366,404,-1499288321,
2758,1406,A,378,405,-22365185,
2759,1411,A,370,406,-309424385,
2760,1407,A,376,407,737089023,
2761,1402,A,383,408,2141815039,
2762,1403,A,382,409,-941211649,
2763,1404,A,381,410,-722730241,
2764,1406,A,379,411,-324617729,
2765,1407,A,377,412,420648191,
2766,1411,A,369,413,-1459944449,
2767,1412,A,368,414,1774040831,
2768,1286,A,526,415,-972972545,
2769,1413,A,367,416,93448447,
2770,1405,A,380,417,-1177745409,
2771,1416,A,362,418,-195581185,
2772,1415,A,363,419,788775423,
2773,1414,A,365,420,-266633985,
2774,3866,E,,421,-914338817,
2775,1417,A,361,422,-1756504321,
2776,4017,N,,508,267462143,
2777,3986,N,,519,803426559,
2778,3987,N,,521,-1569140737,
2779,3994,E,8614,527,-2089528577,
2780,3967,N,8615,537,642632191,
2781,4057,N,,553,-1671600897,
2782,3964,E,8618,558,-1906666497,
2783,3964,E,8618,559,1809778431,
2784,3976,N,8620,562,-1461867009,
2785,4086,E,8621,584,-1589790465,
2786,4042,N,,600,436836351,
2787,1562,N,,601,971111167,
2788,4064,N,,603,732221951,
2789,4262,A,8622,624,-1837609729,
2790,3703,A,5205,100,430562303,
2791,3611,A,5113,1706,17903359,
2792,3613,A,5115,1712,-1008257537,
2793,3614,A,5116,1713,1078010111,
2794,3612,A,5114,1716,-325099521,
2795,3684,A,5186,1753,859874047,
2796,3669,A,5171,1754,1814616575,
2797,3685,A,5187,1755,-888392449,
2798,3686,A,5188,1756,26092543,
2799,984,A,5293,1757,344217343,
2800,3687,A,5189,1758,-1473397249,
2801,3615,A,5117,1759,-1215461121,
2802,1509,A,5222,1760,-1705367553,
2803,1804,A,5223,1761,1865435903,
2804,3020,A,5213,1762,1761206783,
2805,1665,A,5214,1763,1119427839,
2806,1606,A,5221,1764,-802722817,
2807,3091,A,5224,1765,-2015854849,
2808,3456,A,5218,1766,819021311,
2809,3024,A,5220,1767,-171773697,
2810,1603,A,5219,1768,-681971713,
2811,1542,A,5217,1769,1364259583,
2812,3677,A,5179,1770,2000153087,
2813,1623,A,5215,1771,2048853247,
2814,3670,A,5172,1772,-2087341057,
2815,3678,A,5180,1773,-525490433,
2816,3676,A,5178,1774,1290915327,
2817,3682,A,5184,1775,-1384032001,
2818,3683,A,5185,1776,197048319,
2819,3663,A,5165,1777,558013183,
2820,3664,A,5166,1778,1073934847,
2821,3671,A,5173,1779,-170005249,
2822,3673,A,5175,1780,234421247,
2823,3576,A,5216,1781,-928788737,
2824,2865,A,5290,1782,2142197247,
2825,3674,A,5176,1783,-714555137,
2826,3672,A,5174,1784,-743931905,
2827,3680,A,5182,1785,-1968880897,
2828,3679,A,5181,1786,1081801215,
2829,3667,A,5169,1787,-1097476865,
2830,3661,A,5163,1788,-713997313,
2831,3662,A,5164,1789,-1923418369,
2832,3668,A,5170,1790,1613356543,
2833,3654,A,5156,1791,672737535,
2834,3655,A,5157,1792,2134329343,
2835,3693,A,5195,1794,488172287,
2836,3681,A,5183,1795,1237320191,
2837,3665,A,5167,1796,-521749249,
2838,3666,A,5168,1797,874417151,
2839,3656,A,5158,1798,-1603068161,
2840,3616,A,5118,1799,427910655,
2841,3514,A,5226,1800,-1540189953,
2842,1821,A,5225,1801,-1836380161,
2843,3453,A,5227,1802,-868379905,
2844,1504,A,5228,1803,15862271,
2845,1558,A,5232,1804,-311384833,
2846,3617,A,5119,1805,-132066305,
2847,3010,A,5233,1806,395069183,
2848,609,A,5234,1807,-355078657,
2849,1699,A,5235,1808,206895359,
2850,3021,A,5230,1809,1170462719,
2851,221,A,5231,1810,1874017023,
2852,3618,A,5120,1811,1597051391,
2853,1543,A,5229,1812,2027130111,
2854,3552,A,5248,1813,-476570625,
2855,1792,A,5247,1814,742813439,
2856,1641,A,5249,1815,-1488488961,
2857,3632,A,5134,1816,1730175231,
2858,3555,A,5250,1817,83992575,
2859,3633,A,5135,1818,1125769983,
2860,3559,A,5243,1819,832379391,
2861,3639,A,5141,1820,-1683000065,
2862,3635,A,5137,1821,748971007,
2863,3634,A,5136,1822,-1136552193,
2864,3557,A,5244,1823,905313791,
2865,3636,A,5138,1824,2134165759,
2866,3638,A,5140,1825,-261855233,
2867,3637,A,5139,1826,1712425727,
2868,3623,A,5125,1827,-1722408449,
2869,3675,A,5177,1828,1923374335,
2870,3630,A,5132,1829,-43668481,
2871,3629,A,5131,1830,-920797441,
2872,3621,A,5123,1831,302089727,
2873,3620,A,5122,1832,1664233727,
2874,786,A,5142,1833,1544302591,
2875,3622,A,5124,1834,1547318015,
